"","X","Y","Z","loc","jaar"
"1:2399",205717.611,188332.077,21.747,"controle2-72","2019"
"1:2400",205717.101,188332.777,21.763,"controle2-73","2019"
"1:2401",205716.709,188333.502,21.664,"controle2-74","2019"
"1:2402",205716.089,188334.391,21.743,"controle2-75","2019"
"1:2403",205782.669,188360.112,21.753,"controle3-1","2019"
"1:2404",205782.336,188360.98,21.565,"controle3-2","2019"
"1:2405",205782.113,188361.661,21.533,"controle3-3","2019"
"1:2406",205781.802,188362.565,21.667,"controle3-4","2019"
"1:2407",205781.236,188363.806,21.902,"controle3-5","2019"
"1:2408",205785.378,188360.973,22.171,"controle3-6","2019"
"1:2409",205784.968,188361.693,21.631,"controle3-7","2019"
"1:2410",205784.541,188362.75,21.642,"controle3-8","2019"
"1:2411",205783.955,188363.651,21.671,"controle3-9","2019"
"1:2412",205783.436,188364.534,21.881,"controle3-10","2019"
"1:2413",205788.353,188362.948,21.837,"controle3-11","2019"
"1:2414",205788.224,188363.426,21.645,"controle3-12","2019"
"1:2415",205787.844,188364.246,21.551,"controle3-13","2019"
"1:2416",205787.421,188364.858,21.504,"controle3-14","2019"
"1:2417",205787.057,188365.731,21.659,"controle3-15","2019"
"1:2418",205791.509,188364.088,21.895,"controle3-16","2019"
"1:2419",205791.247,188364.811,21.658,"controle3-17","2019"
"1:2420",205790.765,188365.473,21.652,"controle3-18","2019"
"1:2421",205790.199,188366.098,21.56,"controle3-19","2019"
"1:2422",205789.817,188366.831,21.66,"controle3-20","2019"
"1:2423",205794.164,188365.44,21.895,"controle3-21","2019"
"1:2424",205793.779,188366.217,21.714,"controle3-22","2019"
"1:2425",205793.418,188366.808,21.649,"controle3-23","2019"
"1:2426",205793.022,188367.432,21.671,"controle3-24","2019"
"1:2427",205792.443,188368.321,21.723,"controle3-25","2019"
"1:2428",205796.975,188367.253,21.902,"controle3-26","2019"
"1:2429",205796.495,188367.835,21.648,"controle3-27","2019"
"1:2430",205796.148,188368.582,21.694,"controle3-28","2019"
"1:2431",205795.758,188369.178,21.682,"controle3-29","2019"
"1:2432",205795.102,188370.338,21.723,"controle3-30","2019"
"1:2433",205799.999,188369.029,22.023,"controle3-31","2019"
"1:2434",205799.403,188369.701,21.726,"controle3-32","2019"
"1:2435",205798.986,188370.417,21.645,"controle3-33","2019"
"1:2436",205798.491,188371.13,21.574,"controle3-34","2019"
"1:2437",205797.932,188371.838,21.663,"controle3-35","2019"
"1:2438",205802.924,188370.592,21.905,"controle3-36","2019"
"1:2439",205802.337,188371.688,21.705,"controle3-37","2019"
"1:2440",205801.918,188372.353,21.716,"controle3-38","2019"
"1:2441",205801.408,188373.196,21.6,"controle3-39","2019"
"1:2442",205800.832,188373.898,21.689,"controle3-40","2019"
"1:2443",205806.025,188372.707,21.899,"controle3-41","2019"
"1:2444",205805.531,188373.564,21.728,"controle3-42","2019"
"1:2445",205805.032,188374.351,21.64,"controle3-43","2019"
"1:2446",205804.553,188374.908,21.677,"controle3-44","2019"
"1:2447",205803.951,188375.789,21.711,"controle3-45","2019"
"1:2448",205808.411,188373.972,21.878,"controle3-46","2019"
"1:2449",205807.83,188375.091,21.692,"controle3-47","2019"
"1:2450",205807.26,188375.908,21.623,"controle3-48","2019"
"1:2451",205806.749,188376.524,21.727,"controle3-49","2019"
"1:2452",205806.04,188377.351,21.793,"controle3-50","2019"
"1:2453",205811.427,188375.668,22.026,"controle3-51","2019"
"1:2454",205810.895,188376.55,21.798,"controle3-52","2019"
"1:2455",205810.329,188377.44,21.779,"controle3-53","2019"
"1:2456",205809.713,188378.358,21.615,"controle3-54","2019"
"1:2457",205809.169,188379.591,21.828,"controle3-55","2019"
"1:2458",205813.87,188377.803,21.9,"controle3-56","2019"
"1:2459",205813.432,188378.694,21.669,"controle3-57","2019"
"1:2460",205812.96,188379.506,21.627,"controle3-58","2019"
"1:2461",205812.464,188380.293,21.633,"controle3-59","2019"
"1:2462",205811.86,188381.025,21.653,"controle3-60","2019"
"1:2463",205816.536,188379.974,21.742,"controle3-61","2019"
"1:2464",205816.276,188380.655,21.681,"controle3-62","2019"
"1:2465",205815.726,188381.545,21.569,"controle3-63","2019"
"1:2466",205815.182,188382.142,21.64,"controle3-64","2019"
"1:2467",205814.857,188382.712,21.716,"controle3-65","2019"
"1:2468",205819.614,188381.491,21.884,"controle3-66","2019"
"1:2469",205819.154,188382.408,21.713,"controle3-67","2019"
"1:2470",205818.569,188383.113,21.683,"controle3-68","2019"
"1:2471",205818.067,188383.841,21.699,"controle3-69","2019"
"1:2472",205817.417,188384.827,21.799,"controle3-70","2019"
"1:2473",205822.613,188383.471,21.868,"controle3-71","2019"
"1:2474",205822.217,188384.358,21.788,"controle3-72","2019"
"1:2475",205821.68,188385.028,21.703,"controle3-73","2019"
"1:2476",205821.12,188385.779,21.696,"controle3-74","2019"
"1:2477",205820.572,188386.68,21.669,"controle3-75","2019"
"1:2478",205866.231,188413.162,21.855,"controle4-1","2019"
"1:2479",205865.769,188413.881,21.778,"controle4-2","2019"
"1:2480",205865.183,188414.837,21.676,"controle4-3","2019"
"1:2481",205864.524,188415.546,21.622,"controle4-4","2019"
"1:2482",205863.81,188416.219,21.903,"controle4-5","2019"
"1:2483",205868.833,188414.334,21.961,"controle4-6","2019"
"1:2484",205868.346,188415.315,21.84,"controle4-7","2019"
"1:2485",205867.885,188416.049,21.72,"controle4-8","2019"
"1:2486",205867.293,188416.818,21.638,"controle4-9","2019"
"1:2487",205866.568,188417.648,21.687,"controle4-10","2019"
"1:2488",205871.646,188416.081,22.037,"controle4-11","2019"
"1:2489",205871.164,188416.894,21.858,"controle4-12","2019"
"1:2490",205870.731,188417.508,21.765,"controle4-13","2019"
"1:2491",205870.086,188418.337,21.638,"controle4-14","2019"
"1:2492",205869.376,188419.417,21.984,"controle4-15","2019"
"1:2493",205874.081,188417.924,21.881,"controle4-16","2019"
"1:2494",205873.568,188418.539,21.795,"controle4-17","2019"
"1:2495",205873.053,188419.386,21.753,"controle4-18","2019"
"1:2496",205872.519,188420.2,21.676,"controle4-19","2019"
"1:2497",205872.156,188421.032,21.761,"controle4-20","2019"
"1:2498",205876.941,188419.977,21.845,"controle4-21","2019"
"1:2499",205876.626,188420.659,21.684,"controle4-22","2019"
"1:2500",205876.228,188421.17,21.651,"controle4-23","2019"
"1:2501",205875.615,188421.963,21.769,"controle4-24","2019"
"1:2502",205875.13,188422.742,21.86,"controle4-25","2019"
"1:2503",205880.152,188421.423,22.016,"controle4-26","2019"
"1:2504",205879.772,188422.218,21.79,"controle4-27","2019"
"1:2505",205879.182,188422.906,21.641,"controle4-28","2019"
"1:2506",205878.543,188423.661,21.652,"controle4-29","2019"
"1:2507",205877.999,188424.343,21.719,"controle4-30","2019"
"1:2508",205882.939,188423.158,21.892,"controle4-31","2019"
"1:2509",205882.627,188424.103,21.761,"controle4-32","2019"
"1:2510",205881.979,188424.608,21.58,"controle4-33","2019"
"1:2511",205881.202,188425.308,21.66,"controle4-34","2019"
"1:2512",205880.56,188426.291,21.903,"controle4-35","2019"
"1:2513",205885.635,188425.05,21.866,"controle4-36","2019"
"1:2514",205885.181,188425.992,21.796,"controle4-37","2019"
"1:2515",205884.761,188426.479,21.671,"controle4-38","2019"
"1:2516",205884.16,188427.213,21.659,"controle4-39","2019"
"1:2517",205883.518,188428.129,21.923,"controle4-40","2019"
"1:2518",205888.259,188427.024,21.907,"controle4-41","2019"
"1:2519",205887.878,188427.86,21.753,"controle4-42","2019"
"1:2520",205887.3,188428.11,21.729,"controle4-43","2019"
"1:2521",205886.751,188428.837,21.684,"controle4-44","2019"
"1:2522",205886.144,188429.38,21.653,"controle4-45","2019"
"1:2523",205891.304,188428.634,22.035,"controle4-46","2019"
"1:2524",205890.907,188429.431,21.808,"controle4-47","2019"
"1:2525",205890.116,188430.288,21.712,"controle4-48","2019"
"1:2526",205889.611,188431.015,21.639,"controle4-49","2019"
"1:2527",205889.165,188431.872,21.68,"controle4-50","2019"
"1:2528",205893.747,188430.334,21.901,"controle4-51","2019"
"1:2529",205893.06,188431.282,21.838,"controle4-52","2019"
"1:2530",205892.351,188432.264,21.701,"controle4-53","2019"
"1:2531",205891.622,188433.179,21.598,"controle4-54","2019"
"1:2532",205891.08,188433.779,22.087,"controle4-55","2019"
"1:2533",205897.292,188432.644,21.928,"controle4-56","2019"
"1:2534",205896.834,188433.653,21.718,"controle4-57","2019"
"1:2535",205896.129,188434.625,21.593,"controle4-58","2019"
"1:2536",205895.584,188435.473,21.658,"controle4-59","2019"
"1:2537",205895.237,188436.276,22.068,"controle4-60","2019"
"1:2538",205900.305,188434.137,21.965,"controle4-61","2019"
"1:2539",205899.865,188435.45,21.731,"controle4-62","2019"
"1:2540",205899.695,188436.304,21.707,"controle4-63","2019"
"1:2541",205899.06,188437.49,21.695,"controle4-64","2019"
"1:2542",205898.715,188438.241,22.126,"controle4-65","2019"
"1:2543",205903.205,188435.455,22.098,"controle4-66","2019"
"1:2544",205902.833,188436.673,21.856,"controle4-67","2019"
"1:2545",205902.275,188437.439,21.818,"controle4-68","2019"
"1:2546",205901.776,188438.479,21.814,"controle4-69","2019"
"1:2547",205901.233,188439.561,21.812,"controle4-70","2019"
"1:2548",205905.571,188436.77,22.074,"controle4-71","2019"
"1:2549",205905.337,188437.748,21.899,"controle4-72","2019"
"1:2550",205904.651,188438.687,21.76,"controle4-73","2019"
"1:2551",205904.149,188439.688,21.698,"controle4-74","2019"
"1:2552",205903.603,188440.656,21.797,"controle4-75","2019"
"1:2553",205953.405,188460.245,22.068,"controle5-1","2019"
"1:2554",205953.12,188460.778,21.82,"controle5-2","2019"
"1:2555",205952.768,188461.746,21.795,"controle5-3","2019"
"1:2556",205952.353,188462.419,21.823,"controle5-4","2019"
"1:2557",205952.099,188463.445,21.874,"controle5-5","2019"
"1:2558",205956.462,188461.531,22.087,"controle5-6","2019"
"1:2559",205956.202,188462.368,21.787,"controle5-7","2019"
"1:2560",205955.843,188463.21,21.74,"controle5-8","2019"
"1:2561",205955.345,188463.795,21.792,"controle5-9","2019"
"1:2562",205954.907,188464.881,21.775,"controle5-10","2019"
"1:2563",205959.444,188462.655,22.074,"controle5-11","2019"
"1:2564",205959.149,188463.756,21.879,"controle5-12","2019"
"1:2565",205958.726,188464.613,21.881,"controle5-13","2019"
"1:2566",205958.196,188465.413,21.867,"controle5-14","2019"
"1:2567",205957.619,188466.448,21.779,"controle5-15","2019"
"1:2568",205962.458,188463.802,22.203,"controle5-16","2019"
"1:2569",205962.147,188464.682,21.848,"controle5-17","2019"
"1:2570",205961.693,188465.634,21.815,"controle5-18","2019"
"1:2571",205961.154,188466.524,21.842,"controle5-19","2019"
"1:2572",205960.527,188467.832,22.084,"controle5-20","2019"
"1:2573",205965.31,188465.354,22.026,"controle5-21","2019"
"1:2574",205965.035,188466.287,21.897,"controle5-22","2019"
"1:2575",205964.531,188467.086,21.908,"controle5-23","2019"
"1:2576",205964.283,188467.675,21.882,"controle5-24","2019"
"1:2577",205963.723,188468.892,21.906,"controle5-25","2019"
"1:2578",205968.53,188466.677,22.056,"controle5-26","2019"
"1:2579",205968.237,188467.54,21.831,"controle5-27","2019"
"1:2580",205967.891,188468.332,21.836,"controle5-28","2019"
"1:2581",205967.48,188469.362,21.943,"controle5-29","2019"
"1:2582",205966.992,188470.198,21.943,"controle5-30","2019"
"1:2583",205971.423,188467.978,21.99,"controle5-31","2019"
"1:2584",205971.113,188468.88,21.906,"controle5-32","2019"
"1:2585",205970.633,188469.744,21.891,"controle5-33","2019"
"1:2586",205970.178,188470.537,21.817,"controle5-34","2019"
"1:2587",205969.634,188471.45,21.917,"controle5-35","2019"
"1:2588",205974.764,188469.495,22.15,"controle5-36","2019"
"1:2589",205974.565,188470.42,21.896,"controle5-37","2019"
"1:2590",205974.006,188471.31,21.836,"controle5-38","2019"
"1:2591",205973.457,188472.132,21.827,"controle5-39","2019"
"1:2592",205972.987,188473.31,21.988,"controle5-40","2019"
"1:2593",205977.817,188470.903,22.154,"controle5-41","2019"
"1:2594",205977.308,188471.931,21.818,"controle5-42","2019"
"1:2595",205976.937,188472.911,21.763,"controle5-43","2019"
"1:2596",205976.494,188473.94,21.772,"controle5-44","2019"
"1:2597",205976.202,188474.78,22.016,"controle5-45","2019"
"1:2598",205980.469,188472.06,22.072,"controle5-46","2019"
"1:2599",205980.177,188472.914,21.789,"controle5-47","2019"
"1:2600",205979.695,188473.982,21.747,"controle5-48","2019"
"1:2601",205979.308,188474.693,21.743,"controle5-49","2019"
"1:2602",205978.956,188475.843,21.893,"controle5-50","2019"
"1:2603",205983.589,188473.575,21.999,"controle5-51","2019"
"1:2604",205983.159,188474.472,21.739,"controle5-52","2019"
"1:2605",205982.716,188475.443,21.889,"controle5-53","2019"
"1:2606",205982.124,188476.29,21.941,"controle5-54","2019"
"1:2607",205981.742,188477.317,22.007,"controle5-55","2019"
"1:2608",205986.791,188474.931,22.12,"controle5-56","2019"
"1:2609",205986.567,188475.82,21.85,"controle5-57","2019"
"1:2610",205986.057,188476.82,21.92,"controle5-58","2019"
"1:2611",205985.524,188477.901,21.918,"controle5-59","2019"
"1:2612",205985.1,188478.869,22.148,"controle5-60","2019"
"1:2613",205989.756,188476.21,22.151,"controle5-61","2019"
"1:2614",205989.404,188477.03,21.771,"controle5-62","2019"
"1:2615",205988.929,188478.034,21.823,"controle5-63","2019"
"1:2616",205988.322,188478.868,21.854,"controle5-64","2019"
"1:2617",205988.221,188479.672,21.999,"controle5-65","2019"
"1:2618",205992.668,188477.581,21.955,"controle5-66","2019"
"1:2619",205992.26,188478.26,21.791,"controle5-67","2019"
"1:2620",205991.952,188479.022,21.763,"controle5-68","2019"
"1:2621",205991.509,188479.856,21.782,"controle5-69","2019"
"1:2622",205991.06,188480.928,21.861,"controle5-70","2019"
"1:2623",205995.637,188479.045,22.069,"controle5-71","2019"
"1:2624",205995.389,188479.921,21.88,"controle5-72","2019"
"1:2625",205994.967,188480.521,21.828,"controle5-73","2019"
"1:2626",205994.268,188481.338,21.763,"controle5-74","2019"
"1:2627",205993.925,188482.364,21.883,"controle5-75","2019"
"1:2628",206043.968,188501.235,21.926,"controle6-1","2019"
"1:2629",206043.632,188502.061,21.817,"controle6-2","2019"
"1:2630",206043.264,188502.902,21.84,"controle6-3","2019"
"1:2631",206042.881,188503.922,21.936,"controle6-4","2019"
"1:2632",206042.395,188504.904,21.954,"controle6-5","2019"
"1:2633",206046.682,188502.472,22.14,"controle6-6","2019"
"1:2634",206046.481,188503.322,21.925,"controle6-7","2019"
"1:2635",206046.007,188504.183,21.85,"controle6-8","2019"
"1:2636",206045.443,188505.008,21.819,"controle6-9","2019"
"1:2637",206044.776,188506.021,21.89,"controle6-10","2019"
"1:2638",206050.054,188503.872,21.991,"controle6-11","2019"
"1:2639",206049.832,188504.883,21.924,"controle6-12","2019"
"1:2640",206049.32,188505.749,21.964,"controle6-13","2019"
"1:2641",206048.954,188506.673,21.992,"controle6-14","2019"
"1:2642",206048.401,188507.813,22.17,"controle6-15","2019"
"1:2643",206053.004,188505.229,22.004,"controle6-16","2019"
"1:2644",206052.775,188506.202,21.984,"controle6-17","2019"
"1:2645",206052.142,188507.138,21.863,"controle6-18","2019"
"1:2646",206051.747,188508.188,21.944,"controle6-19","2019"
"1:2647",206051.332,188509.097,22.078,"controle6-20","2019"
"1:2648",206056.088,188506.8,21.972,"controle6-21","2019"
"1:2649",206055.871,188507.87,21.935,"controle6-22","2019"
"1:2650",206055.329,188508.626,21.808,"controle6-23","2019"
"1:2651",206054.82,188509.647,21.871,"controle6-24","2019"
"1:2652",206054.219,188510.542,22.078,"controle6-25","2019"
"1:2653",206059.086,188508.288,22.227,"controle6-26","2019"
"1:2654",206058.923,188509.145,21.846,"controle6-27","2019"
"1:2655",206058.361,188510.3,21.904,"controle6-28","2019"
"1:2656",206057.981,188511.231,21.928,"controle6-29","2019"
"1:2657",206057.519,188512.072,21.999,"controle6-30","2019"
"1:2658",206061.916,188509.674,22.194,"controle6-31","2019"
"1:2659",206061.587,188510.635,21.974,"controle6-32","2019"
"1:2660",206061.143,188511.4,21.939,"controle6-33","2019"
"1:2661",206060.592,188512.335,21.829,"controle6-34","2019"
"1:2662",206060.132,188513.596,22.11,"controle6-35","2019"
"1:2663",206064.866,188511.063,22.324,"controle6-36","2019"
"1:2664",206064.508,188512.018,21.999,"controle6-37","2019"
"1:2665",206063.973,188512.582,21.998,"controle6-38","2019"
"1:2666",206063.381,188513.34,21.911,"controle6-39","2019"
"1:2667",206062.746,188514.15,21.761,"controle6-40","2019"
"1:2668",206068.03,188512.989,22.108,"controle6-41","2019"
"1:2669",206067.687,188513.933,21.919,"controle6-42","2019"
"1:2670",206067.301,188514.486,21.991,"controle6-43","2019"
"1:2671",206066.588,188515.317,21.918,"controle6-44","2019"
"1:2672",206066.062,188516.161,21.923,"controle6-45","2019"
"1:2673",206070.94,188514.035,22.26,"controle6-46","2019"
"1:2674",206070.582,188515.008,21.96,"controle6-47","2019"
"1:2675",206070.069,188515.938,21.939,"controle6-48","2019"
"1:2676",206069.546,188516.752,21.945,"controle6-49","2019"
"1:2677",206069.05,188517.875,21.975,"controle6-50","2019"
"1:2678",206073.916,188515.353,22.167,"controle6-51","2019"
"1:2679",206073.394,188516.216,21.941,"controle6-52","2019"
"1:2680",206072.819,188517.199,21.964,"controle6-53","2019"
"1:2681",206072.421,188518.049,21.911,"controle6-54","2019"
"1:2682",206071.882,188519.143,21.907,"controle6-55","2019"
"1:2683",206076.305,188516.735,22.192,"controle6-56","2019"
"1:2684",206075.892,188517.572,21.94,"controle6-57","2019"
"1:2685",206075.241,188518.755,21.816,"controle6-58","2019"
"1:2686",206074.744,188519.437,21.991,"controle6-59","2019"
"1:2687",206074.111,188520.275,21.92,"controle6-60","2019"
"1:2688",206079.5,188518.715,22.093,"controle6-61","2019"
"1:2689",206079.155,188519.597,21.871,"controle6-62","2019"
"1:2690",206078.64,188520.465,21.877,"controle6-63","2019"
"1:2691",206078.047,188521.173,21.909,"controle6-64","2019"
"1:2692",206077.588,188521.986,21.839,"controle6-65","2019"
"1:2693",206082.305,188520.13,22.209,"controle6-66","2019"
"1:2694",206081.906,188520.985,21.989,"controle6-67","2019"
"1:2695",206081.609,188521.778,21.866,"controle6-68","2019"
"1:2696",206081.077,188522.627,21.91,"controle6-69","2019"
"1:2697",206080.614,188523.734,21.915,"controle6-70","2019"
"1:2698",206085.323,188521.831,22.23,"controle6-71","2019"
"1:2699",206084.85,188522.712,21.925,"controle6-72","2019"
"1:2700",206084.39,188523.132,21.894,"controle6-73","2019"
"1:2701",206083.867,188523.741,21.9,"controle6-74","2019"
"1:2702",206083.2,188524.556,21.81,"controle6-75","2019"
"2:2",203743.071,186902.245,20.111,"schurfert1-1","2024"
"2:3",203743.648,186902.851,19.9,"schurfert1-2","2024"
"2:4",203743.981,186903.494,19.911,"schurfert1-3","2024"
"2:5",203744.307,186903.956,19.952,"schurfert1-4","2024"
"2:6",203744.624,186904.547,20.036,"schurfert1-5","2024"
"2:7",203745.759,186899.803,20.241,"schurfert1-6","2024"
"2:8",203746.322,186900.425,19.954,"schurfert1-7","2024"
"2:9",203746.873,186901.299,20.017,"schurfert1-8","2024"
"2:10",203747.257,186901.769,20.014,"schurfert1-9","2024"
"2:11",203747.743,186902.456,20.045,"schurfert1-10","2024"
"2:12",203748.337,186897.998,20.203,"schurfert1-11","2024"
"2:13",203748.942,186898.775,19.864,"schurfert1-12","2024"
"2:14",203749.302,186899.484,19.985,"schurfert1-13","2024"
"2:15",203749.564,186900.133,19.92,"schurfert1-14","2024"
"2:16",203749.879,186900.869,19.982,"schurfert1-15","2024"
"2:17",203751.236,186896.274,20.255,"schurfert1-16","2024"
"2:18",203751.768,186896.821,20.057,"schurfert1-17","2024"
